Incident energy ; 
Incident energy ; 
Incident energy ; NP
1.0E-5 ; 2.3649
1.0115794542598983E-5 ; 2.364900000000015
1.0232929922807536E-5 ; 2.3649000000000315
1.0351421666793431E-5 ; 2.3649000000000466
1.0471285480508985E-5 ; 2.3649000000000626
1.0592537251772876E-5 ; 2.3649000000000786
1.071519305237607E-5 ; 2.364900000000095
1.0839269140212039E-5 ; 2.3649000000001115
1.0964781961431852E-5 ; 2.3649000000001283
1.109174815262401E-5 ; 2.364900000000145
1.122018454301963E-5 ; 2.3649000000001625
1.1350108156723144E-5 ; 2.3649000000001794
1.1481536214968817E-5 ; 2.364900000000197
1.1614486138403414E-5 ; 2.3649000000002145
1.1748975549395302E-5 ; 2.3649000000002323
1.188502227437019E-5 ; 2.3649000000002505
1.2022644346174132E-5 ; 2.364900000000269
1.216186000646368E-5 ; 2.3649000000002873
1.230268770812381E-5 ; 2.364900000000306
1.2445146117713844E-5 ; 2.3649000000003246
1.2589254117941661E-5 ; 2.3649000000003437
1.2735030810166604E-5 ; 2.3649000000003633
1.2882495516931348E-5 ; 2.364900000000383
1.3031667784523E-5 ; 2.364900000000403
1.3182567385564074E-5 ; 2.364900000000423
1.333521432163324E-5 ; 2.3649000000004428
1.3489628825916533E-5 ; 2.3649000000004636
1.3645831365889238E-5 ; 2.364900000000484
1.3803842646028839E-5 ; 2.364900000000505
1.3963683610559363E-5 ; 2.3649000000005262
1.4125375446227526E-5 ; 2.364900000000548
1.4288939585111037E-5 ; 2.3649000000005698
1.445439770745928E-5 ; 2.3649000000005915
1.4621771744567184E-5 ; 2.3649000000006137
1.4791083881682072E-5 ; 2.364900000000636
1.4962356560944327E-5 ; 2.3649000000006595
1.5135612484362071E-5 ; 2.3649000000006826
1.5310874616820287E-5 ; 2.364900000000705
1.5488166189124797E-5 ; 2.3649000000007288
1.5667510701081502E-5 ; 2.3649000000007523
1.584893192461114E-5 ; 2.3649000000007767
1.6032453906900417E-5 ; 2.3649000000008016
1.62181009735893E-5 ; 2.364900000000826
1.6405897731995387E-5 ; 2.3649000000008513
1.6595869074375598E-5 ; 2.364900000000876
1.6788040181225588E-5 ; 2.3649000000009015
1.6982436524617425E-5 ; 2.3649000000009273
1.7179083871575893E-5 ; 2.3649000000009535
1.7378008287493764E-5 ; 2.36490000000098
1.757923613958693E-5 ; 2.3649000000010063
1.778279410038923E-5 ; 2.3649000000010343
1.7988709151287874E-5 ; 2.3649000000010614
1.8197008586099827E-5 ; 2.3649000000010885
1.8407720014689545E-5 ; 2.364900000001117
1.8620871366628657E-5 ; 2.364900000001145
1.8836490894897984E-5 ; 2.3649000000011737
1.9054607179632484E-5 ; 2.3649000000012026
1.9275249131909368E-5 ; 2.364900000001232
1.9498445997580456E-5 ; 2.364900000001261
1.9724227361148534E-5 ; 2.364900000001292
1.9952623149688786E-5 ; 2.3649000000013216
2.0183663636815596E-5 ; 2.3649000000013527
2.0417379446695274E-5 ; 2.3649000000013833
2.065380155810527E-5 ; 2.364900000001415
2.089296130854041E-5 ; 2.364900000001447
2.1134890398366476E-5 ; 2.364900000001479
2.1379620895022323E-5 ; 2.3649000000015117
2.1627185237270203E-5 ; 2.364900000001544
2.187761623949552E-5 ; 2.3649000000015774
2.2130947096056366E-5 ; 2.364900000001611
2.238721138568338E-5 ; 2.3649000000016454
2.2646443075930573E-5 ; 2.3649000000016795
2.290867652767775E-5 ; 2.364900000001714
2.3173946499684798E-5 ; 2.3649000000017493
2.344228815319923E-5 ; 2.3649000000017852
2.3713737056616554E-5 ; 2.3649000000018217
2.39883291901949E-5 ; 2.3649000000018576
2.4266100950824144E-5 ; 2.364900000001895
2.4547089156850286E-5 ; 2.3649000000019322
2.483133105295568E-5 ; 2.36490000000197
2.511886431509577E-5 ; 2.364900000002008
2.5409727055493064E-5 ; 2.3649000000020464
2.5703957827688645E-5 ; 2.364900000002086
2.600159563165272E-5 ; 2.364900000002125
2.6302679918953814E-5 ; 2.364900000002165
2.6607250597988085E-5 ; 2.3649000000022053
2.691534803926914E-5 ; 2.3649000000022466
2.72270130807791E-5 ; 2.364900000002288
2.7542287033381633E-5 ; 2.3649000000023297
2.7861211686297722E-5 ; 2.3649000000023723
2.818382931264455E-5 ; 2.364900000002415
2.8510182675039097E-5 ; 2.3649000000024585
2.8840315031266056E-5 ; 2.364900000002502
2.917427014001166E-5 ; 2.364900000002547
2.951209226666384E-5 ; 2.3649000000025913
2.985382618917957E-5 ; 2.3649000000026366
3.019951720402013E-5 ; 2.3649000000026827
3.054921113215516E-5 ; 2.3649000000027294
3.090295432513592E-5 ; 2.364900000002776
3.126079367123956E-5 ; 2.364900000002824
3.1622776601683795E-5 ; 2.364900000002872
3.1988951096913973E-5 ; 2.36490000000292
3.235936569296281E-5 ; 2.3649000000029696
3.273406948788379E-5 ; 2.3649000000030194
