Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
1.0E-5 ; 3.448814
1.0115794542598983E-5 ; 3.4297356911613917
1.0232929922807536E-5 ; 3.41043646591823
1.0351421666793431E-5 ; 3.3909137661791138
1.0471285480508985E-5 ; 3.37116500423134
1.0592537251772876E-5 ; 3.3511875623979006
1.071519305237607E-5 ; 3.3322351458328967
1.0839269140212039E-5 ; 3.313520699874162
1.0964781961431852E-5 ; 3.294589550844449
1.109174815262401E-5 ; 3.2754391894404598
1.122018454301963E-5 ; 3.2560670773025318
1.1350108156723144E-5 ; 3.2376788320000456
1.1481536214968817E-5 ; 3.219441664352983
1.1614486138403414E-5 ; 3.2009933202573215
1.1748975549395302E-5 ; 3.182331354405029
1.188502227437019E-5 ; 3.163558951998074
1.2022644346174132E-5 ; 3.1459131600490298
1.216186000646368E-5 ; 3.1280630394592324
1.230268770812381E-5 ; 3.1100062242145317
1.2445146117713844E-5 ; 3.091740320903625
1.2589254117941661E-5 ; 3.074456557272519
1.2735030810166604E-5 ; 3.0577147455879308
1.2882495516931348E-5 ; 3.0407790728607087
1.3031667784523E-5 ; 3.023647294285785
1.3182567385564074E-5 ; 3.0063171390644627
1.333521432163324E-5 ; 2.9887863101034373
1.3489628825916533E-5 ; 2.97105248371032
1.3645831365889238E-5 ; 2.953113309285631
1.3803842646028839E-5 ; 2.9357564313878823
1.3963683610559363E-5 ; 2.919744714416159
1.4125375446227526E-5 ; 2.903547590500139
1.4288939585111037E-5 ; 2.8871629127285887
1.445439770745928E-5 ; 2.870588509330223
1.4621771744567184E-5 ; 2.8538221833858204
1.4791083881682072E-5 ; 2.836861712537038
1.4962356560944327E-5 ; 2.819704848691836
1.5135612484362071E-5 ; 2.80394856863208
1.5310874616820287E-5 ; 2.788458901365423
1.5488166189124797E-5 ; 2.7727898722051503
1.5667510701081502E-5 ; 2.7569394042384165
1.584893192461114E-5 ; 2.7409053965028676
1.6032453906900417E-5 ; 2.724685723708141
1.62181009735893E-5 ; 2.7082782359541775
1.6405897731995387E-5 ; 2.6931847350463536
1.6595869074375598E-5 ; 2.678227759341001
1.6788040181225588E-5 ; 2.6630975900196017
1.6982436524617425E-5 ; 2.647792221594601
1.7179083871575893E-5 ; 2.6323096253559894
1.7378008287493764E-5 ; 2.6166477491024107
1.757923613958693E-5 ; 2.601439230041677
1.778279410038923E-5 ; 2.5870431225146326
1.7988709151287874E-5 ; 2.572480315918958
1.8197008586099827E-5 ; 2.5577488799704136
1.8407720014689545E-5 ; 2.5428468620331204
1.8620871366628657E-5 ; 2.527772286860741
1.8836490894897984E-5 ; 2.5131060357735633
1.9054607179632484E-5 ; 2.4991502579041387
