Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
1.0E-5 ; 5257.201
1.0115794542598983E-5 ; 5228.141016318091
1.0232929922807536E-5 ; 5198.7445338843445
1.0351421666793431E-5 ; 5169.007656226854
1.0471285480508985E-5 ; 5138.926441754697
1.0592537251772876E-5 ; 5108.496903235477
1.071519305237607E-5 ; 5079.628831683795
1.0839269140212039E-5 ; 5051.12329348175
1.0964781961431852E-5 ; 5022.28767670394
1.109174815262401E-5 ; 4993.118159220595
1.122018454301963E-5 ; 4963.610874643768
1.1350108156723144E-5 ; 4935.6027806872
1.1481536214968817E-5 ; 4907.824987435967
1.1614486138403414E-5 ; 4879.7255424983405
1.1748975549395302E-5 ; 4851.300721323325
1.188502227437019E-5 ; 4822.707738011517
1.2022644346174132E-5 ; 4795.831358462438
1.216186000646368E-5 ; 4768.6437651057
1.230268770812381E-5 ; 4741.141354255252
1.2445146117713844E-5 ; 4713.3204804963225
1.2589254117941661E-5 ; 4686.995955302823
1.2735030810166604E-5 ; 4661.497162784251
1.2882495516931348E-5 ; 4635.703108164023
1.3031667784523E-5 ; 4609.610372468147
1.3182567385564074E-5 ; 4583.215497132766
1.333521432163324E-5 ; 4556.514983545743
1.3489628825916533E-5 ; 4529.505292582924
1.3645831365889238E-5 ; 4502.182844139025
1.3803842646028839E-5 ; 4475.747636699491
1.3963683610559363E-5 ; 4451.361915532399
1.4125375446227526E-5 ; 4426.693821022458
1.4288939585111037E-5 ; 4401.740083440456
1.445439770745928E-5 ; 4376.497395195514
1.4621771744567184E-5 ; 4350.9624103966435
1.4791083881682072E-5 ; 4325.131744409267
1.4962356560944327E-5 ; 4299.001973406587
1.5135612484362071E-5 ; 4275.00621054479
1.5310874616820287E-5 ; 4251.416768774151
1.5488166189124797E-5 ; 4227.55417414151
1.5667510701081502E-5 ; 4203.415263685795
1.584893192461114E-5 ; 4178.996837820579
1.6032453906900417E-5 ; 4154.295659909957
1.62181009735893E-5 ; 4129.308455839554
1.6405897731995387E-5 ; 4106.322986651939
1.6595869074375598E-5 ; 4083.5455746776256
1.6788040181225588E-5 ; 4060.504412703197
1.6982436524617425E-5 ; 4037.1964466475906
1.7179083871575893E-5 ; 4013.6185870651475
1.7378008287493764E-5 ; 3989.7677087361276
1.757923613958693E-5 ; 3966.6076480999577
1.778279410038923E-5 ; 3944.685432799762
1.7988709151287874E-5 ; 3922.5093702102217
1.8197008586099827E-5 ; 3900.076520918262
1.8407720014689545E-5 ; 3877.3839114740067
1.8620871366628657E-5 ; 3854.4285339966536
1.8836490894897984E-5 ; 3832.0952267064476
1.9054607179632484E-5 ; 3810.844244331279
