Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
1.0E-5 ; 78.10355
1.122018454301963E-5 ; 73.7526285122171
1.2589254117941661E-5 ; 69.65393616473304
1.4125375446227526E-5 ; 65.79766353357577
1.5848931924611107E-5 ; 62.12881514420324
1.778279410038923E-5 ; 58.659004626341755
1.9952623149688786E-5 ; 55.38218295775567
2.238721138568338E-5 ; 52.32744398322277
2.511886431509577E-5 ; 49.41725593188681
2.818382931264455E-5 ; 46.67305460966825
3.1622776601683795E-5 ; 44.078112491270346
3.5481338923357534E-5 ; 41.647142987987664
3.9810717055349695E-5 ; 39.35217508775413
4.466835921509626E-5 ; 37.17879010693644
5.011872336272725E-5 ; 35.107778224449724
5.623413251903491E-5 ; 33.17377898633105
6.309573444801929E-5 ; 31.360283986513274
7.079457843841373E-5 ; 29.65081369058945
7.943282347242806E-5 ; 28.025633947567652
8.912509381337459E-5 ; 26.493440570512963
1.0E-4 ; 25.04462
1.122018454301963E-4 ; 23.68901201715618
1.258925411794166E-4 ; 22.414306136704138
1.412537544622754E-4 ; 21.21744202244438
1.5848931924611126E-4 ; 20.081198788899858
1.7782794100389227E-4 ; 19.009268059073428
1.9952623149688788E-4 ; 17.999784184493773
2.2387211385683378E-4 ; 17.061892277963377
2.5118864315095795E-4 ; 16.171362489096662
2.8183829312644523E-4 ; 15.334935634606076
3.1622776601683794E-4 ; 14.547434079132836
3.548133892335753E-4 ; 13.813454808303282
3.981071705534969E-4 ; 13.12432083607347
4.4668359215096305E-4 ; 12.475588214527194
5.01187233627272E-4 ; 11.861351595535863
5.623413251903491E-4 ; 11.29233898153376
6.30957344480193E-4 ; 10.763423634190536
7.079457843841374E-4 ; 10.269509491594937
7.943282347242813E-4 ; 9.804589829539463
8.91250938133745E-4 ; 9.371283849583472
0.001 ; 8.966659
0.001122018454301963 ; 8.593586610322152
0.0012589254117941662 ; 8.248249932683985
0.001412537544622754 ; 7.929603176125637
0.0015848931924611126 ; 7.632463314437823
0.0017782794100389228 ; 7.35775760955338
0.001995262314968879 ; 7.1047776813585655
0.0022387211385683377 ; 6.875777014489311
0.0025118864315095794 ; 6.663692474986851
0.002818382931264452 ; 6.470081911402239
0.0031622776601683794 ; 6.293204353294892
0.0035481338923357532 ; 6.133823960758476
0.003981071705534969 ; 5.989221059570527
0.0044668359215096305 ; 5.8578325127841735
0.005011872336272719 ; 5.737799323285073
0.005623413251903491 ; 5.631153298060142
0.00630957344480193 ; 5.53605958906245
0.00707945784384138 ; 5.450830826451054
0.007943282347242814 ; 5.373715816637398
0.00891250938133745 ; 5.304764125787098
0.01 ; 5.242951
0.01122018454301963 ; 5.188311111477046
