Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
1.0E-5 ; 78.2955
1.0046157902783946E-5 ; 78.12340118262813
1.0092528860766835E-5 ; 77.95050799320808
1.01391138573668E-5 ; 77.77681676508504
1.018591388054117E-5 ; 77.60232381467986
1.0232929922807536E-5 ; 77.42702544141056
1.0280162981264725E-5 ; 77.2509179276141
1.032761405761398E-5 ; 77.07399753846742
1.0375284158180127E-5 ; 76.89626052190856
1.0423174293933036E-5 ; 76.71770310855656
1.0471285480508985E-5 ; 76.53832151163186
1.0519618738232235E-5 ; 76.35811192687588
1.0568175092136585E-5 ; 76.1770705324706
1.0616955571987242E-5 ; 75.995193488957
1.0665961212302568E-5 ; 75.82540036548042
1.071519305237607E-5 ; 75.65737327687373
1.076465213629835E-5 ; 75.488570610465
1.0814339512979376E-5 ; 75.3189887863497
1.0864256236170644E-5 ; 75.14862420809925
1.091440336448757E-5 ; 74.97747326268467
1.0964781961431852E-5 ; 74.80553232040016
1.1015393095414145E-5 ; 74.63279773478581
1.1066237839776654E-5 ; 74.45926584255044
1.111731727281592E-5 ; 74.28493296349382
1.1168632477805611E-5 ; 74.10979540042892
1.122018454301963E-5 ; 73.93384943910303
1.1271974561755094E-5 ; 73.76310007228567
1.1324003632355578E-5 ; 73.59975293208889
1.1376272858234309E-5 ; 73.43565181575049
1.1428783347897712E-5 ; 73.27079324307459
1.1481536214968817E-5 ; 73.10517371780165
1.153453257821093E-5 ; 72.93878972753397
1.1587773561551262E-5 ; 72.77163774366159
1.1641260294104908E-5 ; 72.60371422128705
1.16949939101987E-5 ; 72.4350155991504
1.1748975549395302E-5 ; 72.26553829955365
1.1803206356517298E-5 ; 72.09527872828511
1.1857687481671597E-5 ; 71.92423327454269
1.1912420080273739E-5 ; 71.76133422602707
1.1967405313072443E-5 ; 71.60183658177948
1.2022644346174132E-5 ; 71.44160272985624
1.2078138351067799E-5 ; 71.280629272077
1.2133888504649761E-5 ; 71.11891279457626
1.2189895989248674E-5 ; 70.95644986773075
1.2246161992650489E-5 ; 70.79323704608699
1.230268770812381E-5 ; 70.62927086828778
1.2359474334445094E-5 ; 70.46454785699908
1.241652307592412E-5 ; 70.29906451883618
1.2473835142429432E-5 ; 70.13281734428982
1.2531411749414155E-5 ; 69.9753185573719
1.2589254117941661E-5 ; 69.82505565241115
1.2647363474711522E-5 ; 69.67409916539442
1.270574105208542E-5 ; 69.5224458948925
1.2764388088113434E-5 ; 69.37009262469893
1.2823305826560205E-5 ; 69.2170361237619
1.2882495516931348E-5 ; 69.06327314611575
1.2941958414499863E-5 ; 68.90880043081226
1.30016957803329E-5 ; 68.7536147018512
