Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
1.0E-5 ; 79.58561
1.0625E-5 ; 77.27784
1.122018454301963E-5 ; 75.26771610064527
1.125E-5 ; 75.16702
1.1875E-5 ; 73.22683
1.25E-5 ; 71.43562
1.2589254117941661E-5 ; 71.20680028888239
1.375E-5 ; 68.23101
1.4125375446227526E-5 ; 67.39308491691664
1.5E-5 ; 65.44072
1.5848931924611107E-5 ; 63.77170625330377
1.625E-5 ; 62.9832
1.75E-5 ; 60.79773
1.778279410038923E-5 ; 60.35437219646817
1.875E-5 ; 58.83801
1.9952623149688786E-5 ; 57.13513410398147
2.0E-5 ; 57.06805
2.1875E-5 ; 54.70827
2.238721138568338E-5 ; 54.14300444193605
2.375E-5 ; 52.63906
2.511886431509577E-5 ; 51.30079984068493
2.5625E-5 ; 50.80598
2.75E-5 ; 49.16786
2.818382931264455E-5 ; 48.62992886241162
2.9375E-5 ; 47.6929
3.125E-5 ; 46.35609
3.1622776601683795E-5 ; 46.11381105474992
3.3125E-5 ; 45.13747
3.5E-5 ; 44.02088
3.5481338923357534E-5 ; 43.767021851821234
3.875E-5 ; 42.04313
3.9810717055349695E-5 ; 41.56181620038571
4.25E-5 ; 40.34152
4.466835921509626E-5 ; 39.48392525699257
4.625E-5 ; 38.85838
5.0E-5 ; 37.55156
5.011872336272725E-5 ; 37.514426751371765
5.3125E-5 ; 36.57415
5.623413251903491E-5 ; 35.68732591333064
5.625E-5 ; 35.6828
5.9375E-5 ; 34.86587
6.25E-5 ; 34.11383
6.309573444801929E-5 ; 33.986119785146535
6.875E-5 ; 32.77399
7.079457843841373E-5 ; 32.39445081532038
7.5E-5 ; 31.61379
7.943282347242806E-5 ; 30.89294907072519
8.125E-5 ; 30.59745
8.75E-5 ; 29.69833
8.912509381337459E-5 ; 29.48975895961625
9.375E-5 ; 28.89618
1.0E-4 ; 28.17531
1.0625E-4 ; 27.52329
1.122018454301963E-4 ; 26.958493199008778
1.125E-4 ; 26.9302
1.1875E-4 ; 26.388
1.25E-4 ; 25.89005
1.258925411794166E-4 ; 25.82692020536339
1.375E-4 ; 25.00592
1.412537544622754E-4 ; 24.777001037872598
1.5E-4 ; 24.24362
1.5848931924611126E-4 ; 23.791899927186723
1.625E-4 ; 23.57849
1.75E-4 ; 22.99225
1.7782794100389227E-4 ; 22.874331647196104
1.875E-4 ; 22.47103
1.9952623149688788E-4 ; 22.021787717187454
2.0E-4 ; 22.00409
2.1875E-4 ; 21.38746
2.2387211385683378E-4 ; 21.24134179948036
2.375E-4 ; 20.85258
2.5118864315095795E-4 ; 20.510123001106596
2.5625E-4 ; 20.3835
2.75E-4 ; 19.96823
